epoch,acc,loss,mean_squared_error,val_acc,val_loss,val_mean_squared_error
249,0.9004117846488953,0.07601071149110794,0.07601071149110794,0.889525830745697,0.08394183218479156,0.08394183218479156
250,0.9004175066947937,0.07598815858364105,0.07598815858364105,0.889560878276825,0.08393178135156631,0.08393178880214691
251,0.9004501104354858,0.07596579939126968,0.07596578449010849,0.8895980715751648,0.08389744907617569,0.08389744162559509
252,0.9004650115966797,0.07594384253025055,0.07594384253025055,0.8896287083625793,0.08388281613588333,0.08388281613588333
253,0.9004838466644287,0.07592205703258514,0.07592204958200455,0.8896965980529785,0.0838329941034317,0.0838329866528511
254,0.9005176424980164,0.07590024173259735,0.07590024918317795,0.8897163271903992,0.08382024616003036,0.08382024616003036
255,0.9005422592163086,0.07587839663028717,0.07587839663028717,0.8897907733917236,0.08378847688436508,0.08378847688436508
256,0.9005628228187561,0.07585632055997849,0.07585632055997849,0.8898236155509949,0.0837605744600296,0.0837605744600296
257,0.900570273399353,0.075834259390831,0.075834259390831,0.8898520469665527,0.08373755216598511,0.08373755216598511
258,0.9005845785140991,0.07581207901239395,0.07581207901239395,0.8898586630821228,0.08370040357112885,0.08370040357112885
259,0.9005863070487976,0.07578974217176437,0.07578974217176437,0.889900267124176,0.08368043601512909,0.08368042856454849
260,0.9005982875823975,0.07576756924390793,0.07576756924390793,0.8899703025817871,0.08364833146333694,0.08364833891391754
261,0.9006085991859436,0.07574555277824402,0.07574555277824402,0.8899943828582764,0.08362028747797012,0.08362028747797012
262,0.900658369064331,0.07572385668754578,0.07572386413812637,0.8900381922721863,0.08358694612979889,0.08358694612979889
263,0.9006669521331787,0.07570246607065201,0.0757024735212326,0.890110433101654,0.08357161283493042,0.08357159793376923
264,0.9006921052932739,0.07568126916885376,0.07568127661943436,0.8900973200798035,0.0835639089345932,0.0835639089345932
265,0.9007367491722107,0.07566004991531372,0.07566004991531372,0.8901060819625854,0.08353649079799652,0.08353648334741592
266,0.9007367491722107,0.07563874870538712,0.07563874125480652,0.8901082277297974,0.08353150635957718,0.08353150635957718
267,0.9007619023323059,0.07561761885881424,0.07561761885881424,0.890119194984436,0.08351206034421921,0.08351205289363861
268,0.9007785320281982,0.07559657841920853,0.07559657841920853,0.8901214003562927,0.08351060003042221,0.08351059257984161
269,0.9008070826530457,0.07557567954063416,0.07557567954063416,0.8901739716529846,0.08348605036735535,0.08348604291677475
270,0.9007922410964966,0.07555501908063889,0.07555500417947769,0.8902790546417236,0.08345641940832138,0.08345641940832138
271,0.9008036851882935,0.07553461194038391,0.07553461194038391,0.8903381824493408,0.08343689888715744,0.08343689888715744
272,0.9008225798606873,0.07551445066928864,0.07551445066928864,0.8903951048851013,0.08339952677488327,0.08339951932430267
273,0.9008660316467285,0.07549441605806351,0.0754944309592247,0.8903447389602661,0.08338841050863266,0.08338841795921326
274,0.9008820652961731,0.07547415047883987,0.07547416538000107,0.890364408493042,0.083366759121418,0.0833667740225792
275,0.9009369611740112,0.07545389980077744,0.07545389980077744,0.8904016613960266,0.08334114402532578,0.08334114402532578
276,0.900933563709259,0.07543395459651947,0.07543395459651947,0.8905001878738403,0.0833141952753067,0.0833141952753067
277,0.9009752869606018,0.07541408389806747,0.07541409134864807,0.8904563784599304,0.08329225331544876,0.08329225331544876
278,0.9009461402893066,0.07539448887109756,0.07539448887109756,0.8905462026596069,0.08327966183423996,0.08327966183423996
279,0.9009901881217957,0.075375035405159,0.075375035405159,0.8906534910202026,0.08325774222612381,0.08325774222612381
280,0.9009959101676941,0.07535571604967117,0.07535572350025177,0.8906490802764893,0.08322542160749435,0.08322542160749435
281,0.9010205268859863,0.07533644139766693,0.07533642649650574,0.8905943632125854,0.0832107812166214,0.0832107812166214
282,0.9010084867477417,0.07531752437353134,0.07531753182411194,0.8906666040420532,0.08318331092596054,0.08318331092596054
283,0.9010279178619385,0.07529854029417038,0.07529854029417038,0.8906797170639038,0.08316604048013687,0.08316604048013687
284,0.9010599851608276,0.07527979463338852,0.07527979463338852,0.8907082080841064,0.08313100039958954,0.08313101530075073
285,0.9010851383209229,0.0752609521150589,0.0752609446644783,0.8906666040420532,0.08312197774648666,0.08312197774648666
286,0.901073157787323,0.0752420425415039,0.07524203509092331,0.890721321105957,0.0830869972705841,0.0830869972705841
287,0.901091456413269,0.0752231776714325,0.07522318512201309,0.890756368637085,0.08308231830596924,0.08308231085538864
288,0.9011188745498657,0.07520460337400436,0.07520460337400436,0.8908132910728455,0.08304979652166367,0.08304979652166367
289,0.9011355042457581,0.07518619298934937,0.07518619298934937,0.8908483386039734,0.08302532881498337,0.08302533626556396
290,0.9011755585670471,0.07516801357269287,0.07516800612211227,0.8908811807632446,0.08301294595003128,0.08301293849945068
291,0.901190996170044,0.07514993846416473,0.07514993101358414,0.890861451625824,0.08300792425870895,0.08300792425870895
292,0.9011978507041931,0.07513221353292465,0.07513221353292465,0.8909358978271484,0.08297891169786453,0.08297891169786453
293,0.9012269973754883,0.07511378079652786,0.07511378079652786,0.8909403085708618,0.0829717218875885,0.0829717218875885
294,0.9012138843536377,0.07509564608335495,0.07509563118219376,0.8909358978271484,0.08295153826475143,0.08295153826475143
295,0.9012344479560852,0.07507768273353577,0.07507767528295517,0.8909446597099304,0.08293698728084564,0.08293697237968445
296,0.901257336139679,0.07505987584590912,0.07505987584590912,0.8909884691238403,0.08292544633150101,0.08292544633150101
297,0.9012722373008728,0.07504212856292725,0.07504212856292725,0.890885591506958,0.0829276293516159,0.0829276293516159
298,0.9013037085533142,0.07502477616071701,0.07502477616071701,0.8910125494003296,0.08289425820112228,0.08289425820112228
299,0.9013071060180664,0.07500726729631424,0.07500726729631424,0.8910278677940369,0.08287469297647476,0.08287469297647476
300,0.9013180136680603,0.07498970627784729,0.0749896988272667,0.8910344839096069,0.08285397291183472,0.08285398781299591
301,0.9013385772705078,0.07497206330299377,0.07497204840183258,0.8910716772079468,0.08282539248466492,0.08282538503408432
302,0.9013282656669617,0.07495453953742981,0.07495453953742981,0.8910673260688782,0.08280972391366959,0.08280972391366959
303,0.9013820886611938,0.07493692636489868,0.07493692636489868,0.8910804390907288,0.08280631899833679,0.08280631899833679
304,0.9013849496841431,0.07491963356733322,0.07491964101791382,0.8911417722702026,0.08276847749948502,0.08276847749948502
305,0.9014478325843811,0.0749025046825409,0.0749025046825409,0.8910541534423828,0.08277550339698792,0.08277551084756851
306,0.9014530181884766,0.07488521933555603,0.07488522678613663,0.8911964893341064,0.08273789286613464,0.08273789286613464
307,0.9015164971351624,0.07486802339553833,0.07486802339553833,0.89111328125,0.08274243772029877,0.08274244517087936
308,0.9015021920204163,0.07485080510377884,0.07485079765319824,0.8912512063980103,0.0827062651515007,0.0827062651515007
309,0.9015222191810608,0.07483379542827606,0.07483378797769547,0.8911702036857605,0.08270834386348724,0.08270834386348724
310,0.9015153646469116,0.07481671869754791,0.07481671869754791,0.8912227749824524,0.08267701417207718,0.08267701417207718
311,0.9015920162200928,0.07479975372552872,0.07479975372552872,0.891209602355957,0.0826832726597786,0.082683265209198
312,0.9015708565711975,0.07478279620409012,0.07478278130292892,0.8913431763648987,0.08264077454805374,0.08264075964689255
313,0.901598334312439,0.07476597279310226,0.07476596534252167,0.8913190960884094,0.08264685422182083,0.08264685422182083
314,0.901598334312439,0.07474908977746964,0.07474910467863083,0.8913891911506653,0.0826154425740242,0.0826154425740242
315,0.9016618132591248,0.07473254203796387,0.07473253458738327,0.8913825750350952,0.08260859549045563,0.08260858803987503
316,0.9016583561897278,0.0747159942984581,0.0747160017490387,0.8913847804069519,0.08258702605962753,0.08258702605962753
317,0.9016675353050232,0.07469970732927322,0.07469970732927322,0.8913979530334473,0.08258304744958878,0.08258304744958878
318,0.9016875624656677,0.0746835321187973,0.0746835395693779,0.8914000988006592,0.08254750818014145,0.08254751563072205
319,0.9017109870910645,0.07466734945774078,0.07466734200716019,0.8913804292678833,0.08255214244127274,0.08255214989185333
320,0.9016978740692139,0.07465129345655441,0.07465129345655441,0.8914439082145691,0.08252744376659393,0.08252743631601334
321,0.9017322063446045,0.07463537901639938,0.07463537901639938,0.8914614319801331,0.08251237124204636,0.08251236379146576
322,0.901734471321106,0.07461924850940704,0.07461924850940704,0.8914241790771484,0.08249349892139435,0.08249349892139435
323,0.901748776435852,0.07460334897041321,0.07460334151983261,0.8914526700973511,0.08247854560613632,0.08247854560613632
324,0.9017579555511475,0.07458755373954773,0.07458755373954773,0.8914723992347717,0.08245499432086945,0.08245499432086945
325,0.9017991423606873,0.07457177340984344,0.07457178086042404,0.891505241394043,0.08243253827095032,0.08243253827095032
326,0.9018300175666809,0.0745561420917511,0.0745561346411705,0.8915271162986755,0.08240918815135956,0.08240918815135956
327,0.9018608927726746,0.07454056292772293,0.07454055547714233,0.891592800617218,0.08239930868148804,0.08239930868148804
328,0.9018311500549316,0.07452511787414551,0.07452511042356491,0.8915709257125854,0.08238182216882706,0.08238183706998825
329,0.9018746614456177,0.07450972497463226,0.07450972497463226,0.891592800617218,0.08236970007419586,0.08236970752477646
330,0.901862621307373,0.0744941234588623,0.0744941234588623,0.8915380835533142,0.08235279470682144,0.08235278725624084
331,0.9018608927726746,0.0744786337018013,0.0744786337018013,0.8915293216705322,0.0823507010936737,0.0823507010936737
332,0.9018980860710144,0.07446317374706268,0.07446317374706268,0.891584038734436,0.08233029395341873,0.08233029395341873
333,0.9019187092781067,0.07444779574871063,0.07444779574871063,0.8916168808937073,0.08232250809669495,0.08232251554727554
334,0.901935875415802,0.0744323804974556,0.0744323804974556,0.8916738033294678,0.0823068842291832,0.0823068916797638
335,0.9019615650177002,0.07441691309213638,0.07441692054271698,0.8916738033294678,0.0822983831167221,0.0822983831167221
336,0.9019907712936401,0.07440159469842911,0.0744016021490097,0.8916650414466858,0.08228407800197601,0.08228407800197601
337,0.9019901752471924,0.07438632845878601,0.07438632845878601,0.8916519284248352,0.08228636533021927,0.08228636533021927
338,0.9020141959190369,0.07437104731798172,0.07437105476856232,0.8917219638824463,0.08225693553686142,0.08225692808628082
339,0.902046263217926,0.0743558257818222,0.0743558332324028,0.8917088508605957,0.08226442337036133,0.08226443082094193
340,0.9020691514015198,0.07434055954217911,0.07434055209159851,0.8917657732963562,0.08223343640565872,0.08223344385623932
341,0.9020714163780212,0.07432516664266586,0.07432516664266586,0.8917942643165588,0.08223804831504822,0.08223804831504822
342,0.9021000266075134,0.07430984079837799,0.07430984079837799,0.891862154006958,0.08221522718667984,0.08221522718667984
343,0.902119517326355,0.07429452985525131,0.07429452985525131,0.8918862342834473,0.08221038430929184,0.08221038430929184
344,0.9021406769752502,0.07427932322025299,0.07427932322025299,0.8918796181678772,0.0822005644440651,0.0822005569934845
345,0.9021595120429993,0.07426442205905914,0.07426442205905914,0.8919256329536438,0.08218888938426971,0.08218888938426971
346,0.9021887183189392,0.0742497444152832,0.0742497444152832,0.8919366002082825,0.08218131214380264,0.08218131959438324
347,0.9022396206855774,0.07423490285873413,0.07423489540815353,0.8919212222099304,0.08217435330152512,0.08217434585094452
348,0.9022241830825806,0.0742197036743164,0.0742197036743164,0.8918971419334412,0.08216851204633713,0.08216851204633713
349,0.9022499322891235,0.07420460134744644,0.07420460134744644,0.8919168710708618,0.08216430991888046,0.08216430991888046
350,0.9022195935249329,0.07418954372406006,0.07418954372406006,0.8919803500175476,0.08214195817708969,0.08214195817708969
351,0.9022768139839172,0.07417459040880203,0.07417459785938263,0.8918840289115906,0.0821579247713089,0.0821579247713089
352,0.9022470712661743,0.0741593986749649,0.0741593986749649,0.8919825553894043,0.08211685717105865,0.08211685717105865
353,0.9023036956787109,0.07414446771144867,0.07414446026086807,0.8919234275817871,0.08213665336370468,0.08213665336370468
354,0.9022585153579712,0.07412920892238617,0.07412920147180557,0.8919519186019897,0.08210185915231705,0.08210185915231705
355,0.9023345708847046,0.07411416620016098,0.07411415874958038,0.8919124603271484,0.08210775256156921,0.08210773766040802
356,0.9022545218467712,0.07409880310297012,0.07409879565238953,0.8920307159423828,0.08208181709051132,0.08208180963993073
357,0.9023712277412415,0.07408375293016434,0.07408375293016434,0.8919825553894043,0.08207795023918152,0.08207795768976212
358,0.9023002982139587,0.07406870275735855,0.07406869530677795,0.8920570015907288,0.08206146210432053,0.08206146210432053
359,0.9024066925048828,0.0740538239479065,0.0740538239479065,0.8920307159423828,0.0820574164390564,0.0820574089884758
360,0.9023540616035461,0.0740385428071022,0.0740385353565216,0.892116129398346,0.08204079419374466,0.08204079419374466
361,0.9024381637573242,0.0740235447883606,0.0740235447883606,0.8920701146125793,0.0820361077785492,0.0820361003279686
362,0.9024106860160828,0.07400843501091003,0.07400843501091003,0.8920920491218567,0.08201755583286285,0.08201755583286285
363,0.9024816155433655,0.07399378716945648,0.07399378716945648,0.8919978737831116,0.08202853053808212,0.08202853053808212
364,0.9024587273597717,0.07397892326116562,0.07397892326116562,0.8921445608139038,0.08199337869882584,0.08199338614940643
365,0.9025388360023499,0.0739646926522255,0.0739646926522255,0.89208984375,0.08199691027402878,0.08199691027402878
366,0.9025153517723083,0.07394912838935852,0.07394913583993912,0.8921840190887451,0.0819622054696083,0.0819622054696083
367,0.9025399684906006,0.0739346593618393,0.0739346519112587,0.8920920491218567,0.08197443932294846,0.08197443932294846
368,0.9025468230247498,0.07391934096813202,0.07391934096813202,0.892221212387085,0.08193453401327133,0.08193451911211014
369,0.9025605916976929,0.07390455156564713,0.07390456646680832,0.8921511769294739,0.08194249123334885,0.08194249123334885
370,0.9025725722312927,0.07388943433761597,0.07388942688703537,0.8922737836837769,0.08191204816102982,0.08191204816102982
371,0.9025943279266357,0.07387463748455048,0.07387463748455048,0.8922365307807922,0.08191023766994476,0.08191023766994476
372,0.9025634527206421,0.07385984808206558,0.07385985553264618,0.8923241496086121,0.08187532424926758,0.08187531679868698
373,0.9026051759719849,0.07384517043828964,0.07384516298770905,0.8922803401947021,0.08187466859817505,0.08187466114759445
374,0.9026143550872803,0.07383006811141968,0.07383006811141968,0.892326295375824,0.08185379207134247,0.08185379952192307
375,0.9026389718055725,0.07381529361009598,0.07381529361009598,0.8922978639602661,0.0818432942032814,0.0818432942032814
376,0.9026297926902771,0.07380066066980362,0.07380066066980362,0.8923745155334473,0.08182162791490555,0.08182162046432495
377,0.9026452302932739,0.07378601282835007,0.07378601282835007,0.8923657536506653,0.08182298392057419,0.08182298392057419
378,0.9026343822479248,0.07377151399850845,0.07377151399850845,0.8924139142036438,0.08177558332681656,0.08177558332681656
379,0.9026806950569153,0.07375700026750565,0.07375700026750565,0.8924204707145691,0.08178720623254776,0.08178721368312836
380,0.9026916027069092,0.07374250143766403,0.07374250143766403,0.8924708366394043,0.08175396919250488,0.08175396919250488
381,0.9027419090270996,0.07372800260782242,0.07372800260782242,0.8924708366394043,0.08174707740545273,0.08174706995487213
382,0.9027361869812012,0.07371336966753006,0.07371336221694946,0.8924861550331116,0.08172088861465454,0.08172088861465454
383,0.9027579426765442,0.07369865477085114,0.07369865477085114,0.8925452828407288,0.08170846104621887,0.08170846104621887
384,0.9027791023254395,0.07368408143520355,0.07368407398462296,0.892595648765564,0.0816960334777832,0.0816960260272026
385,0.9028014540672302,0.07366961985826492,0.07366961985826492,0.8925650119781494,0.08168359100818634,0.08168359845876694
386,0.9028414487838745,0.0736551508307457,0.0736551582813263,0.892551839351654,0.08166923373937607,0.08166923373937607
387,0.9028786420822144,0.07364080846309662,0.07364079356193542,0.8925387263298035,0.08165931701660156,0.08165931701660156
388,0.902891218662262,0.07362639158964157,0.07362639904022217,0.8925628066062927,0.08164546638727188,0.08164546638727188
389,0.9029141068458557,0.0736120268702507,0.0736120194196701,0.8924993276596069,0.08163812756538391,0.08163812756538391
390,0.9029244184494019,0.07359766215085983,0.07359766960144043,0.8925912380218506,0.08161671459674835,0.08161671459674835
391,0.9029536247253418,0.07358343154191971,0.07358343154191971,0.8925496339797974,0.0816180557012558,0.0816180557012558
392,0.9029581546783447,0.07356910407543182,0.07356910407543182,0.8926460146903992,0.08158694952726364,0.08158694952726364
393,0.9029684662818909,0.07355520129203796,0.07355520129203796,0.8926087617874146,0.08159469813108444,0.08159469813108444
394,0.9029524326324463,0.0735412985086441,0.07354129105806351,0.892604410648346,0.08157392591238022,0.08157392591238022
395,0.9029907584190369,0.0735275149345398,0.0735275149345398,0.8926262855529785,0.08156795799732208,0.08156795799732208
396,0.9029982089996338,0.07351367175579071,0.07351367920637131,0.8926723003387451,0.08156067878007889,0.08156067132949829
397,0.9030622839927673,0.07350004464387894,0.07350003719329834,0.892665684223175,0.08155258744955063,0.08155258744955063
398,0.9030600190162659,0.07348635047674179,0.0734863430261612,0.8927335739135742,0.08155017346143723,0.08155017346143723
399,0.9030765891075134,0.0734727680683136,0.0734727680683136,0.8926810622215271,0.08154337108135223,0.08154337108135223
400,0.9030823111534119,0.07345931231975555,0.07345931231975555,0.8927467465400696,0.08152611553668976,0.08152611553668976
401,0.9031166434288025,0.07344613969326019,0.07344614714384079,0.8927182555198669,0.08152501285076141,0.08152500540018082
402,0.9030937552452087,0.07343292236328125,0.07343291491270065,0.8927817344665527,0.08150440454483032,0.08150440454483032
403,0.9031515717506409,0.07342018187046051,0.07342018187046051,0.892691969871521,0.08150593936443329,0.08150595426559448
404,0.9031051993370056,0.07340703159570694,0.07340703159570694,0.8927839398384094,0.08148815482854843,0.08148816227912903
405,0.9031801223754883,0.07339335978031158,0.07339336723089218,0.8927751779556274,0.08147775381803513,0.08147776126861572
406,0.90316241979599,0.07337978482246399,0.07337979227304459,0.8928321003913879,0.08148004859685898,0.08148004114627838
407,0.9031938910484314,0.0733664333820343,0.0733664333820343,0.8927927017211914,0.08146984875202179,0.08146985620260239
408,0.9031755924224854,0.07335320115089417,0.07335320115089417,0.8928474187850952,0.08146388828754425,0.08146388083696365
409,0.9032179117202759,0.07334015518426895,0.07334015518426895,0.8927642703056335,0.08145735412836075,0.08145734667778015
410,0.9032173156738281,0.07332703471183777,0.07332703471183777,0.8928802609443665,0.08145232498645782,0.08145232498645782
411,0.9032642245292664,0.07331399619579315,0.07331399619579315,0.8927729725837708,0.0814535990357399,0.0814536064863205
412,0.9032379388809204,0.07330093532800674,0.07330093532800674,0.8928518295288086,0.0814378559589386,0.0814378559589386
413,0.9032756686210632,0.0732877105474472,0.0732877105474472,0.8927708268165588,0.08143609017133713,0.08143609017133713
414,0.9032751321792603,0.07327474653720856,0.07327474653720856,0.8928102254867554,0.08142772316932678,0.08142773061990738
415,0.9033254384994507,0.07326159626245499,0.07326159626245499,0.8927883505821228,0.08141233026981354,0.08141233772039413
416,0.9032865762710571,0.0732482522726059,0.07324825972318649,0.8927949070930481,0.0814175009727478,0.0814175009727478
417,0.903342068195343,0.07323525846004486,0.07323525846004486,0.8927861452102661,0.08141094446182251,0.08141094446182251
418,0.9033082723617554,0.07322218269109726,0.07322218269109726,0.8928365111351013,0.08140858262777328,0.08140858262777328
419,0.9033592343330383,0.07320929318666458,0.07320929318666458,0.8927904963493347,0.08140689134597778,0.08140689134597778
420,0.9033317565917969,0.07319643348455429,0.07319643348455429,0.8928408622741699,0.08139372617006302,0.08139371871948242
421,0.9033946990966797,0.07318347692489624,0.07318347692489624,0.8928189873695374,0.08139250427484512,0.08139251172542572
422,0.9033740758895874,0.07317058742046356,0.07317058742046356,0.8928167819976807,0.08138173073530197,0.08138174563646317
423,0.9034335613250732,0.0731576532125473,0.0731576532125473,0.8928321003913879,0.08138731867074966,0.08138731867074966
424,0.9034273028373718,0.07314494252204895,0.07314494252204895,0.8929153084754944,0.08136926591396332,0.08136927336454391
425,0.9034421443939209,0.07313229143619537,0.07313229888677597,0.8929087519645691,0.08136308193206787,0.08136308193206787
426,0.903452455997467,0.07311949878931046,0.07311949878931046,0.8929919600486755,0.08134878426790237,0.08134877681732178
427,0.9034736156463623,0.0731067806482315,0.07310677319765091,0.8928605914115906,0.08136512339115143,0.08136513084173203
428,0.903500497341156,0.0730939507484436,0.073093943297863,0.892961323261261,0.08133380860090256,0.08133380860090256
429,0.9035382866859436,0.07308126240968704,0.07308126986026764,0.8929153084754944,0.08133826404809952,0.08133827149868011
430,0.9035205245018005,0.07306855171918869,0.07306855171918869,0.892961323261261,0.0813252329826355,0.0813252329826355
431,0.9035788774490356,0.0730561763048172,0.0730561763048172,0.8929569125175476,0.08130399137735367,0.08130398392677307
432,0.9035937786102295,0.0730433240532875,0.0730433240532875,0.8930335640907288,0.08129502087831497,0.08129502832889557
433,0.9036028981208801,0.07303076237440109,0.07303076237440109,0.8929941654205322,0.08128676563501358,0.08128675818443298
434,0.9036109447479248,0.0730181559920311,0.0730181485414505,0.893040120601654,0.0812935084104538,0.0812935084104538
435,0.9036315083503723,0.07300566136837006,0.07300566136837006,0.8929854035377502,0.08126548677682877,0.08126548677682877
436,0.9036052227020264,0.07299313694238663,0.07299313694238663,0.8930029273033142,0.08127231150865555,0.08127231150865555
437,0.9036332368850708,0.07298038899898529,0.0729803815484047,0.8930029273033142,0.08125074207782745,0.08125074952840805
438,0.9036435484886169,0.07296769320964813,0.07296770066022873,0.8930182456970215,0.08125905692577362,0.08125904947519302
439,0.9036681652069092,0.07295500487089157,0.07295500487089157,0.8929985165596008,0.08123286068439484,0.08123286813497543
440,0.9037127494812012,0.07294251769781113,0.07294251024723053,0.8930532932281494,0.08124501258134842,0.08124501258134842
441,0.9037184715270996,0.07293010503053665,0.07293009757995605,0.8929941654205322,0.08123207092285156,0.08123207092285156
442,0.9037470817565918,0.07291748374700546,0.07291748374700546,0.8931365013122559,0.08122444897890091,0.08122444897890091
443,0.9037602543830872,0.07290493696928024,0.07290493696928024,0.8929941654205322,0.08123333007097244,0.08123333752155304
444,0.903779149055481,0.07289204001426697,0.07289204001426697,0.8931167721748352,0.08120708912611008,0.08120708912611008
445,0.90379399061203,0.07287970930337906,0.07287970930337906,0.8930466771125793,0.08121427893638611,0.08121427893638611
446,0.90381920337677,0.07286730408668518,0.07286730408668518,0.8931934237480164,0.08119329065084457,0.08119329810142517
447,0.9038586616516113,0.07285524904727936,0.07285524904727936,0.8931102156639099,0.08119671791791916,0.08119673281908035
448,0.9038706421852112,0.07284288853406906,0.07284289598464966,0.8932787775993347,0.08116789907217026,0.08116789907217026
449,0.9038775563240051,0.07283089309930801,0.07283090054988861,0.8931277394294739,0.0811929926276207,0.0811929926276207
450,0.9038969874382019,0.07281878590583801,0.07281877845525742,0.8932809829711914,0.08114375174045563,0.08114375174045563
451,0.9038746953010559,0.07280690222978592,0.07280688732862473,0.8931912183761597,0.08116913586854935,0.08116914331912994
452,0.9039261341094971,0.07279496639966965,0.07279495894908905,0.8933510780334473,0.08114288002252579,0.08114288747310638
453,0.9039044380187988,0.07278314232826233,0.07278313487768173,0.8932240605354309,0.08115819841623306,0.08115819096565247
454,0.9039496183395386,0.07277129590511322,0.07277129590511322,0.8933247923851013,0.08113587647676468,0.08113586157560349
455,0.9039461612701416,0.07275959849357605,0.07275959849357605,0.8932525515556335,0.08115173131227493,0.08115173131227493
456,0.9039547443389893,0.07274802774190903,0.07274803519248962,0.8932831883430481,0.08113845437765121,0.08113846182823181
457,0.9039707779884338,0.0727364644408226,0.0727364644408226,0.8932656645774841,0.08112836629152298,0.08112835884094238
458,0.9039902091026306,0.07272490113973618,0.07272490113973618,0.8932809829711914,0.08114087581634521,0.08114087581634521
459,0.9039930701255798,0.07271335273981094,0.07271335273981094,0.8933050632476807,0.08112263679504395,0.08112263679504395
460,0.9039765000343323,0.0727018341422081,0.0727018341422081,0.8932371735572815,0.08113175630569458,0.08113175630569458
461,0.9040428400039673,0.07269029319286346,0.07269028574228287,0.8932546973228455,0.08112380653619766,0.08112381398677826
462,0.9040485620498657,0.07267855852842331,0.0726785659790039,0.8932525515556335,0.08112800866365433,0.08112800866365433
463,0.904087483882904,0.07266693562269211,0.07266692817211151,0.8932722210884094,0.08112190663814545,0.08112191408872604
464,0.9040812253952026,0.07265546172857285,0.07265546172857285,0.8932459354400635,0.0811348482966423,0.0811348408460617
465,0.9040897488594055,0.07264406979084015,0.07264406979084015,0.8932437896728516,0.0811285674571991,0.0811285749077797
466,0.9041138291358948,0.07263308018445969,0.07263307273387909,0.8931999802589417,0.08113715797662735,0.08113716542720795
467,0.904113233089447,0.07262193411588669,0.07262194156646729,0.8932569026947021,0.08110648393630981,0.08110648393630981
468,0.9041286706924438,0.07261049747467041,0.07261050492525101,0.8932021856307983,0.08112817257642746,0.08112817257642746
469,0.9041372537612915,0.07259930670261383,0.07259931415319443,0.8932284116744995,0.08109941333532333,0.08109941333532333
470,0.9041755795478821,0.07258832454681396,0.07258833199739456,0.8931189775466919,0.08112912625074387,0.08112911880016327
471,0.9041578769683838,0.07257785648107529,0.07257785648107529,0.8932218551635742,0.08109351247549057,0.08109351247549057
472,0.9042070508003235,0.07256723940372467,0.07256723940372467,0.8931386470794678,0.08111954480409622,0.08111954480409622
473,0.9041927456855774,0.07255613803863525,0.07255614548921585,0.8932612538337708,0.08108647912740707,0.08108648657798767
474,0.9042173624038696,0.07254620641469955,0.07254621386528015,0.8931277394294739,0.08113010227680206,0.08113010972738266
475,0.9042333960533142,0.07253441959619522,0.07253441959619522,0.8932525515556335,0.0810796320438385,0.08107961714267731
476,0.9042453765869141,0.07252410799264908,0.07252410054206848,0.8931298851966858,0.08112283796072006,0.08112283796072006
477,0.9042797088623047,0.07251302897930145,0.07251303642988205,0.8932656645774841,0.08108710497617722,0.08108710497617722
478,0.904275119304657,0.07250276207923889,0.07250276207923889,0.8931518197059631,0.08110854774713516,0.08110854029655457
479,0.9043117761611938,0.07249105721712112,0.07249105721712112,0.8932459354400635,0.08108046650886536,0.08108046650886536
480,0.9042997360229492,0.07248035073280334,0.07248035073280334,0.893162727355957,0.0810978040099144,0.081097811460495
481,0.9043386578559875,0.07246992737054825,0.07246992737054825,0.8932809829711914,0.08107389509677887,0.08107389509677887
482,0.9043237566947937,0.0724593922495842,0.0724593922495842,0.8932043313980103,0.08108200877904892,0.08108200877904892
483,0.9043426513671875,0.07244832068681717,0.07244832813739777,0.8932875394821167,0.08106880635023117,0.08106880635023117
484,0.9043517708778381,0.07243744283914566,0.07243745028972626,0.8932612538337708,0.08107388019561768,0.08107388019561768
485,0.9043741226196289,0.07242657244205475,0.07242657244205475,0.8932678699493408,0.08106933534145355,0.08106933534145355
486,0.9043775200843811,0.07241535186767578,0.07241535186767578,0.8932787775993347,0.08106528967618942,0.08106528967618942
487,0.9043929576873779,0.07240451127290726,0.07240451127290726,0.8933050632476807,0.08106447011232376,0.08106446266174316
488,0.9044095873832703,0.07239355891942978,0.07239355146884918,0.893302857875824,0.08105486631393433,0.08105485886335373
489,0.904406726360321,0.07238267362117767,0.07238267362117767,0.8933335542678833,0.08105642348527908,0.08105643093585968
490,0.9044055938720703,0.07237198203802109,0.07237198203802109,0.893302857875824,0.08104515075683594,0.08104514330625534
491,0.9044193029403687,0.0723610445857048,0.0723610445857048,0.8933751583099365,0.081023670732975,0.081023670732975
492,0.9044055938720703,0.0723501667380333,0.0723501667380333,0.8933817148208618,0.08101510256528854,0.08101511001586914
493,0.9044084548950195,0.0723394900560379,0.0723394900560379,0.8933970332145691,0.0809989869594574,0.0809989869594574
494,0.9044250249862671,0.0723290666937828,0.07232905924320221,0.8933904767036438,0.08098962157964706,0.08098962157964706
495,0.9044433236122131,0.07231883704662323,0.07231884449720383,0.893458366394043,0.08096188306808472,0.08096189796924591
496,0.9044536352157593,0.07230904698371887,0.07230904698371887,0.8933685421943665,0.08097846806049347,0.08097846806049347
497,0.9044519066810608,0.0722980722784996,0.0722980722784996,0.8934692740440369,0.08094979077577591,0.08094979077577591
498,0.9044948220252991,0.07228783518075943,0.07228783518075943,0.8934298753738403,0.08094444870948792,0.08094444125890732
